news_id,category,category_group,x,y
N60712,sports,sports,19.508708953857422,35.763362884521484
N45867,sports,sports,-5.956315517425537,59.064369201660156
N23119,movies,other,6.359464168548584,4.946961879730225
N39241,sports,sports,-2.621614456176758,56.12200164794922
N15339,sports,sports,3.7537686824798584,55.75878143310547
N46616,foodanddrink,foodanddrink,-35.41641616821289,-2.8644776344299316
N47473,travel,travel,-32.54148483276367,-16.20465850830078
N44150,music,other,-11.588504791259766,5.025717258453369
N57372,sports,sports,27.925025939941406,37.96074295043945
N63874,sports,sports,8.246127128601074,29.86310386657715
N33978,sports,sports,-29.472335815429688,35.82823944091797
N26655,weather,weather,-37.23499298095703,-35.33089065551758
N62240,foodanddrink,foodanddrink,-38.85613250732422,7.583904266357422
N57671,travel,travel,1.1130648851394653,-16.365100860595703
N17062,news,news,9.560240745544434,-27.38972282409668
N61624,news,news,3.296546220779419,-44.351871490478516
N50181,foodanddrink,foodanddrink,-29.302526473999023,-4.498814105987549
N40929,news,news,-9.594367980957031,-37.886573791503906
N29670,sports,sports,-11.346485137939453,55.84444808959961
N18768,sports,sports,0.27028822898864746,56.704620361328125
N13060,autos,autos,-33.244354248046875,21.171161651611328
N21596,finance,finance,-17.021881103515625,15.078678131103516
N27277,travel,travel,-4.361711502075195,-1.9189438819885254
N5683,news,news,18.937458038330078,-27.489994049072266
N21751,sports,sports,4.32429838180542,58.71012496948242
N41564,sports,sports,-5.701849460601807,29.867877960205078
N19140,sports,sports,-11.059723854064941,50.74229049682617
N32617,video,video,-9.154363632202148,-8.855141639709473
N2465,sports,sports,-3.0225160121917725,-0.992420494556427
N51072,news,news,-0.08107839524745941,-44.107177734375
N24667,news,news,-1.2520816326141357,-6.915782928466797
N12810,news,news,0.8007628321647644,-31.816843032836914
N3003,finance,finance,-16.63980484008789,3.453476667404175
N31129,news,news,-41.193241119384766,-30.72885513305664
N10394,sports,sports,61.531211853027344,1.278989315032959
N5567,travel,travel,-17.038707733154297,-50.078914642333984
N44055,sports,sports,7.644870758056641,22.962921142578125
N14212,news,news,-6.7957305908203125,-48.82591247558594
N57273,sports,sports,22.05791473388672,8.747051239013672
N56986,news,news,6.999604225158691,-39.71272659301758
N62486,news,news,29.652416229248047,-28.727750778198242
N8211,sports,sports,1.1053497791290283,49.206912994384766
N58915,sports,sports,8.287089347839355,60.88740158081055
N55519,news,news,1.1856383085250854,-46.3339729309082
N45126,health,health,-4.754333019256592,-7.634740352630615
N10090,weather,weather,57.972755432128906,4.404799938201904
N18427,news,news,19.153730392456055,-16.61834716796875
N55920,finance,finance,22.702068328857422,-29.3199520111084
N23424,sports,sports,8.971527099609375,60.85205841064453
N13965,sports,sports,7.9034647941589355,19.069286346435547
N50827,sports,sports,20.186100006103516,20.62813949584961
N64265,news,news,-35.8642692565918,17.391931533813477
N9133,travel,travel,-15.71966552734375,-2.306746244430542
N26130,entertainment,other,-9.505881309509277,6.188727855682373
N47719,news,news,20.6824893951416,-20.45267677307129
N36541,news,news,19.182180404663086,-15.931289672851562
N63358,health,health,-5.240555763244629,-20.92073631286621
N22649,news,news,6.622222900390625,-33.433067321777344
N16629,finance,finance,-16.48900604248047,-21.477983474731445
N34114,news,news,36.45355224609375,28.81847381591797
N1171,sports,sports,50.91964340209961,4.298976421356201
N30448,autos,autos,-22.02122688293457,-8.254142761230469
N61308,news,news,9.808284759521484,-31.655000686645508
N58901,news,news,-28.01317596435547,9.167353630065918
N31318,news,news,30.354896545410156,-28.65591812133789
N16820,news,news,22.956138610839844,-27.37532615661621
N2944,sports,sports,17.340173721313477,19.13760757446289
N27948,sports,sports,8.709741592407227,62.360321044921875
N53449,sports,sports,-5.278429985046387,-41.70874786376953
N55937,sports,sports,4.187865734100342,35.85171890258789
N47709,news,news,-9.14574909210205,-32.505027770996094
N19033,sports,sports,4.189892768859863,50.14929962158203
N20436,sports,sports,20.67707633972168,18.222705841064453
N23007,sports,sports,17.510852813720703,20.964855194091797
N22734,news,news,22.539264678955078,-10.721746444702148
N20044,lifestyle,lifestyle,2.28898024559021,12.04603099822998
N51139,sports,sports,1.1885616779327393,60.73077392578125
N184,sports,sports,33.97160720825195,41.59589385986328
N58492,news,news,10.889144897460938,-18.38774871826172
N50410,sports,sports,33.46127700805664,34.90846633911133
N53340,sports,sports,21.23029136657715,24.554906845092773
N26615,news,news,28.023746490478516,-19.47551918029785
N6144,news,news,-6.009507656097412,-27.162466049194336
N28719,news,news,-35.63142013549805,-23.066497802734375
N60066,sports,sports,11.605069160461426,26.509897232055664
N48615,news,news,8.53056526184082,-8.200519561767578
N37571,lifestyle,lifestyle,-20.62213134765625,13.518868446350098
N61449,foodanddrink,foodanddrink,-32.37263488769531,-6.597747325897217
N13463,news,news,22.72087860107422,-28.779809951782227
N46173,news,news,-6.092434883117676,-22.9423828125
N5359,finance,finance,-24.63627052307129,-23.1534481048584
N29273,sports,sports,30.361324310302734,44.405670166015625
N28629,news,news,14.483685493469238,-37.425254821777344
N41509,sports,sports,31.569915771484375,40.58140182495117
N47338,sports,sports,-28.91297149658203,34.731048583984375
N16825,weather,weather,-9.760723114013672,-46.11526870727539
N2467,music,other,2.129978895187378,14.058300971984863
N45663,foodanddrink,foodanddrink,-35.612510681152344,3.568049192428589
N56698,news,news,17.799192428588867,-14.703327178955078
N39177,weather,weather,-40.76683807373047,-34.54225158691406
N29701,music,other,1.4264202117919922,5.264771461486816
N3939,sports,sports,-3.264977216720581,27.945392608642578
N12960,weather,weather,-24.28208351135254,-3.96431303024292
N32832,news,news,7.437775135040283,-15.261516571044922
N47838,finance,finance,-18.108654022216797,-24.28342628479004
N1699,news,news,29.336252212524414,-19.375356674194336
N24478,finance,finance,-18.565181732177734,15.83377456665039
N58281,travel,travel,-2.80055832862854,-11.279725074768066
N51911,video,video,12.376128196716309,-1.4642733335494995
N57582,sports,sports,32.756778717041016,38.82271957397461
N62144,news,news,28.335275650024414,-15.973207473754883
N48246,sports,sports,16.21500015258789,18.58368682861328
N14238,sports,sports,30.99059295654297,44.99734115600586
N46245,sports,sports,8.289735794067383,30.149921417236328
N33861,news,news,36.39738082885742,-14.585087776184082
N53074,finance,finance,-26.285903930664062,-3.404700994491577
N3864,news,news,17.146717071533203,-23.308006286621094
N21650,news,news,-5.996482849121094,-42.66250991821289
N36369,sports,sports,15.273146629333496,27.70512580871582
N40057,sports,sports,-0.2703886926174164,65.79264831542969
N65089,lifestyle,lifestyle,-11.103206634521484,-1.8238048553466797
N55418,news,news,-4.627798080444336,-34.00510025024414
N39371,sports,sports,25.826826095581055,37.06465148925781
N10469,sports,sports,61.814422607421875,4.176290512084961
N29103,sports,sports,34.24591827392578,38.63351058959961
N6770,health,health,-22.955249786376953,12.162450790405273
N16926,news,news,16.065467834472656,-24.31606674194336
N52365,sports,sports,19.588531494140625,19.793243408203125
N34907,autos,autos,-14.718718528747559,-30.989748001098633
N13451,weather,weather,-42.8118782043457,-30.635828018188477
N36522,news,news,24.853412628173828,-11.51381778717041
N38127,news,news,-2.1454694271087646,-57.0472526550293
N8357,weather,weather,-21.225675582885742,-54.182403564453125
N5934,sports,sports,28.416051864624023,38.07375717163086
N33879,news,news,11.009182929992676,-43.67941665649414
N9275,news,news,16.078157424926758,-24.426483154296875
N62067,sports,sports,4.5592451095581055,54.64266586303711
N45223,news,news,-3.1940371990203857,-30.666318893432617
N65079,sports,sports,22.620553970336914,17.745912551879883
N11966,sports,sports,49.24220275878906,6.449600696563721
N18384,travel,travel,-12.250022888183594,-19.661964416503906
N59488,news,news,26.340147018432617,-10.533061981201172
N25549,news,news,-7.032387733459473,-6.399494171142578
N17898,sports,sports,-22.43451499938965,27.25336456298828
N58150,news,news,32.27914047241211,-21.5349063873291
N32910,news,news,2.5322275161743164,-37.29558181762695
N43939,sports,sports,2.352757453918457,47.71735382080078
N3046,lifestyle,lifestyle,0.3196512460708618,12.271199226379395
N21080,tv,other,4.867667198181152,-2.7133090496063232
N27644,lifestyle,lifestyle,-2.163060426712036,-10.196722030639648
N57896,foodanddrink,foodanddrink,-34.038387298583984,5.232409477233887
N50331,sports,sports,-0.10076122730970383,62.15449142456055
N19453,autos,autos,-34.182594299316406,18.661487579345703
N51741,tv,other,13.055136680603027,-11.112390518188477
N37502,weather,weather,-22.35018539428711,-46.74993896484375
N1370,news,news,5.226015567779541,-38.60109329223633
N25187,news,news,5.610519886016846,-46.196250915527344
N17615,news,news,-7.282036304473877,8.752500534057617
N47548,sports,sports,-1.5996508598327637,67.14717102050781
N38961,sports,sports,11.28160285949707,-34.64076614379883
N43779,news,news,30.56397819519043,-28.42334747314453
N26862,lifestyle,lifestyle,-27.767614364624023,-40.41414260864258
N39263,sports,sports,0.9391971230506897,65.56874084472656
N157,sports,sports,3.1817493438720703,44.69099807739258
N41552,lifestyle,lifestyle,-26.59675407409668,-10.169050216674805
N5280,lifestyle,lifestyle,-8.787642478942871,-16.04045867919922
N16940,news,news,-13.02181625366211,-42.80553436279297
N10345,sports,sports,51.82383346557617,5.511361598968506
N53269,sports,sports,1.627421259880066,66.60108947753906
N16397,autos,autos,-4.5484466552734375,-57.3120002746582
N44976,sports,sports,3.1681032180786133,67.21711730957031
N19382,news,news,7.828251361846924,-35.46052169799805
N21433,news,news,14.694503784179688,-14.37989330291748
N8878,finance,finance,-14.646478652954102,15.704421043395996
N8517,travel,travel,-19.682926177978516,4.991263389587402
N10014,sports,sports,59.29116439819336,6.562977313995361
N42226,foodanddrink,foodanddrink,-5.46132755279541,-7.634579658508301
N25155,news,news,4.018703937530518,-33.502750396728516
N57577,sports,sports,-8.800792694091797,48.94628143310547
N61419,sports,sports,28.813316345214844,40.38064956665039
N20487,sports,sports,11.996084213256836,33.804996490478516
N20454,sports,sports,-0.6557072401046753,66.28105926513672
N30363,finance,finance,-14.85358715057373,16.30561637878418
N33210,news,news,6.469761371612549,-13.398892402648926
N48713,sports,sports,-28.868188858032227,-8.054187774658203
N56253,sports,sports,1.6885504722595215,51.06459426879883
N23763,autos,autos,-31.566232681274414,17.97406768798828
N38327,news,news,28.072874069213867,-18.537919998168945
N6093,sports,sports,-0.8573642373085022,50.87101745605469
N25039,health,health,-18.19597053527832,-22.497079849243164
N15223,foodanddrink,foodanddrink,-35.92558670043945,-13.726943969726562
N593,news,news,3.0224523544311523,-5.369612693786621
N59739,tv,other,6.989560127258301,8.575858116149902
N55091,sports,sports,6.459475040435791,31.360300064086914
N13215,sports,sports,21.728923797607422,19.82366943359375
N17762,news,news,-13.855252265930176,-26.159748077392578
N36013,foodanddrink,foodanddrink,-22.944509506225586,-15.846914291381836
N20297,sports,sports,2.4624204635620117,65.29119873046875
N30191,sports,sports,-8.615097045898438,28.255958557128906
N19728,news,news,-12.481204986572266,-46.78759002685547
N5063,sports,sports,8.136859893798828,10.87567138671875
N23204,news,news,6.747518062591553,-50.31645584106445
N1549,sports,sports,1.2816928625106812,61.76093292236328
N42576,news,news,-18.755455017089844,-18.136249542236328
N42601,news,news,27.42880630493164,-19.805410385131836
N27604,news,news,0.29007527232170105,-46.48947525024414
N19923,news,news,-2.7311673164367676,-31.291889190673828
N19736,news,news,22.048236846923828,8.75408935546875
N19301,news,news,20.377582550048828,-26.811744689941406
N61134,sports,sports,-0.8307817578315735,68.22014617919922
N44194,travel,travel,-30.109220504760742,-11.771575927734375
N22763,news,news,-25.689002990722656,-30.808910369873047
N14663,sports,sports,15.31075382232666,23.250717163085938
N47761,tv,other,3.6589791774749756,8.941326141357422
N51779,news,news,24.07763671875,-25.531356811523438
N41120,movies,other,-3.1963751316070557,-7.573181629180908
N9674,sports,sports,14.334800720214844,29.234447479248047
N28828,sports,sports,-2.6247947216033936,64.7409439086914
N7587,news,news,18.725746154785156,-34.721763610839844
N58829,sports,sports,-5.693498134613037,58.4178581237793
N52245,weather,weather,-39.331241607666016,-35.74150466918945
N59807,news,news,-10.426249504089355,-5.164243221282959
N250,autos,autos,-10.444459915161133,-43.815757751464844
N12268,sports,sports,61.00981903076172,2.953427791595459
N38230,sports,sports,-5.718994140625,64.91043090820312
N36470,sports,sports,0.7901443839073181,58.45050048828125
N40488,sports,sports,32.841094970703125,39.589134216308594
N37119,news,news,-10.675871849060059,-20.362205505371094
N29992,sports,sports,10.824132919311523,0.5988520979881287
N43088,travel,travel,-21.67325210571289,-18.75421714782715
N17283,weather,weather,-46.43133544921875,-33.319053649902344
N44632,weather,weather,-22.53107452392578,-46.66218566894531
N8434,news,news,-9.215615272521973,-50.81239318847656
N35950,sports,sports,19.101619720458984,20.010709762573242
N23996,finance,finance,-6.628793239593506,-27.252655029296875
N37041,news,news,-8.692091941833496,-50.8387451171875
N16807,foodanddrink,foodanddrink,-36.978759765625,-10.254545211791992
N39608,sports,sports,-20.121614456176758,-36.46482849121094
N5201,health,health,-14.015222549438477,-10.5734224319458
N7768,finance,finance,-14.172478675842285,-23.813425064086914
N52144,sports,sports,-0.008527575992047787,33.3901252746582
N56126,sports,sports,5.9457011222839355,33.56315994262695
N60286,sports,sports,-9.273765563964844,56.628265380859375
N17330,sports,sports,4.460424900054932,45.54243087768555
N38470,autos,autos,-23.047163009643555,-35.961360931396484
N10852,finance,finance,57.7025260925293,6.898014545440674
N9341,sports,sports,22.837251663208008,19.891366958618164
N61323,weather,weather,-41.32850646972656,-28.922882080078125
N34755,sports,sports,29.331552505493164,44.720672607421875
N33499,autos,autos,-16.330476760864258,-35.31711196899414
N31531,news,news,-6.619654655456543,-30.022052764892578
N14473,sports,sports,32.11503601074219,39.232173919677734
N2665,travel,travel,-32.76894760131836,0.830827534198761
N60548,weather,weather,-20.18456268310547,-50.07706069946289
N16651,sports,sports,-2.7959091663360596,53.790794372558594
N50535,autos,autos,-13.971846580505371,18.353099822998047
N8936,news,news,-20.398548126220703,-50.200531005859375
N41204,news,news,-17.675384521484375,9.806802749633789
N40963,foodanddrink,foodanddrink,-28.275583267211914,-25.394216537475586
N13792,foodanddrink,foodanddrink,-36.5106201171875,-9.29991626739502
N63482,foodanddrink,foodanddrink,-29.30129623413086,-1.1913200616836548
N43124,sports,sports,1.9618719816207886,57.208335876464844
N41298,music,other,10.402579307556152,8.245268821716309
N14226,news,news,-40.289512634277344,-30.857276916503906
N13489,health,health,-15.524750709533691,-11.427547454833984
N11805,news,news,57.9102897644043,5.907093048095703
N15022,autos,autos,-38.165714263916016,17.52024269104004
N27957,video,video,11.0240478515625,6.301387786865234
N44207,sports,sports,18.321868896484375,15.3428316116333
N41471,finance,finance,-19.787147521972656,7.445113182067871
N53391,sports,sports,33.787715911865234,40.89262771606445
N13222,news,news,-22.275346755981445,-53.116458892822266
N37033,entertainment,other,10.614008903503418,7.228110313415527
N9636,video,video,-9.58069896697998,-45.16043472290039
N48379,news,news,4.616049289703369,-42.31760025024414
N6311,sports,sports,17.176950454711914,20.726484298706055
N55117,tv,other,9.793883323669434,11.181007385253906
N897,sports,sports,-1.1433947086334229,50.805442810058594
N27217,video,video,12.723281860351562,-1.9121085405349731
N46658,sports,sports,33.86263656616211,41.40689468383789
N20894,news,news,5.971688270568848,-1.351175308227539
N46913,news,news,-0.7450359463691711,-44.595970153808594
N56553,sports,sports,-8.017780303955078,61.43593978881836
N62276,news,news,23.540935516357422,-8.31938648223877
N34556,travel,travel,-10.537227630615234,-50.16022491455078
N1157,foodanddrink,foodanddrink,61.36323547363281,8.756569862365723
N42309,sports,sports,16.372854232788086,23.67466163635254
N39574,news,news,9.064217567443848,-32.08637619018555
N52881,news,news,-26.514253616333008,8.386991500854492
N8277,news,news,-12.318937301635742,-18.36649513244629
N37267,tv,other,12.162946701049805,5.18450403213501
N42489,sports,sports,-1.4296647310256958,0.4602965712547302
N28212,sports,sports,-6.118552207946777,61.94407272338867
N23899,news,news,7.575311660766602,-34.64885330200195
N52963,finance,finance,-28.430879592895508,-13.983481407165527
N31427,sports,sports,33.20460891723633,27.972116470336914
N64624,sports,sports,-2.562617301940918,40.78854751586914
N13478,lifestyle,lifestyle,-33.65474319458008,6.085610389709473
N59647,video,video,17.818330764770508,-26.105512619018555
N23471,travel,travel,-35.22357940673828,9.4768648147583
N28916,health,health,-29.380956649780273,3.840487241744995
N15507,lifestyle,lifestyle,-21.63569450378418,13.825701713562012
N63873,sports,sports,-28.57248878479004,32.79997253417969
N44986,news,news,-2.686404228210449,-52.974693298339844
N47178,sports,sports,22.1302547454834,21.765161514282227
N14500,news,news,-36.60712814331055,-25.779197692871094
N431,finance,finance,-18.068740844726562,16.129423141479492
N28739,sports,sports,-24.029436111450195,26.028766632080078
N5929,autos,autos,-36.581581115722656,17.8472843170166
N20371,music,other,6.136777877807617,6.60282564163208
N15744,news,news,24.746387481689453,-19.33728790283203
N19753,sports,sports,29.187158584594727,31.20242691040039
N8255,sports,sports,20.433082580566406,7.619036674499512
N45259,weather,weather,-37.06733322143555,-30.11068344116211
N43998,sports,sports,-10.88737964630127,65.1621322631836
N27107,weather,weather,-41.62998580932617,-28.905109405517578
N34773,sports,sports,-10.154593467712402,57.952510833740234
N14267,weather,weather,-18.46494483947754,-41.901485443115234
N22242,sports,sports,28.81203842163086,44.06391525268555
N63625,news,news,30.234596252441406,-30.5454044342041
N59441,sports,sports,9.764320373535156,-6.807129383087158
N57850,sports,sports,-22.203794479370117,27.191940307617188
N30909,news,news,-5.113173007965088,-50.9423713684082
N7037,autos,autos,-17.77652359008789,-37.31271743774414
N20189,video,video,-1.7393674850463867,3.5859572887420654
N47479,tv,other,2.0137314796447754,12.74223804473877
N23231,news,news,22.604232788085938,-17.732484817504883
N44582,sports,sports,-27.077150344848633,34.66569137573242
N51618,news,news,2.2849366664886475,-5.172082424163818
N43185,sports,sports,5.546514987945557,15.362441062927246
N13003,news,news,-8.763339042663574,-15.968080520629883
N63504,news,news,3.8367888927459717,-51.73136520385742
N8313,sports,sports,18.716697692871094,35.21965789794922
N57599,sports,sports,4.032919406890869,-21.202606201171875
N7057,sports,sports,15.882015228271484,17.966590881347656
N60816,news,news,-0.23326081037521362,-40.05609893798828
N22136,sports,sports,7.044491767883301,62.632080078125
N18943,news,news,31.014673233032227,-27.938817977905273
N9676,news,news,-39.77600860595703,-29.465970993041992
N63094,foodanddrink,foodanddrink,-35.40706253051758,5.996598720550537
N20263,news,news,20.707839965820312,0.2787260115146637
N53914,news,news,15.590197563171387,-29.786884307861328
N37411,weather,weather,-41.10261535644531,-33.411537170410156
N28199,sports,sports,-1.0685664415359497,68.33854675292969
N28450,travel,travel,-1.512205719947815,-9.914356231689453
N51496,health,health,5.008310794830322,2.772257089614868
N37366,video,video,8.529507637023926,19.234041213989258
N42792,sports,sports,-2.3948135375976562,30.748123168945312
N53062,foodanddrink,foodanddrink,-12.124570846557617,20.869016647338867
N42420,news,news,28.41421890258789,-21.270042419433594
N64819,travel,travel,-14.396215438842773,-5.36626672744751
N6185,news,news,-3.6800217628479004,11.920145988464355
N5425,sports,sports,29.33864974975586,31.61332893371582
N4774,news,news,1.8866918087005615,-51.3157958984375
N50612,video,video,-25.433595657348633,2.125471591949463
N53944,news,news,-16.77910614013672,-2.14961576461792
N13375,sports,sports,-6.08295202255249,46.428794860839844
N59301,sports,sports,-22.359386444091797,27.404722213745117
N38175,sports,sports,-7.723785400390625,21.876422882080078
N33081,news,news,-22.160375595092773,-35.361724853515625
N28623,news,news,1.7479963302612305,-33.12480163574219
N26532,news,news,34.5448112487793,27.69847297668457
N20773,sports,sports,26.882469177246094,32.870880126953125
N43956,sports,sports,9.00992488861084,18.008651733398438
N41651,tv,other,-10.545682907104492,8.245345115661621
N54954,sports,sports,-4.5385518074035645,-43.028621673583984
N63330,news,news,1.882593035697937,-26.75128746032715
N40175,news,news,6.927949905395508,-36.85155487060547
N50085,news,news,27.427705764770508,-11.636786460876465
N6015,news,news,12.266545295715332,-22.816789627075195
N62555,movies,other,9.299952507019043,7.012785911560059
N11728,travel,travel,50.25775909423828,6.132855415344238
N36312,sports,sports,11.308499336242676,13.239331245422363
N10475,health,health,55.00079345703125,8.173392295837402
N19144,news,news,-23.414710998535156,-2.851825714111328
N53596,tv,other,5.659170627593994,6.046044826507568
N12200,sports,sports,50.097198486328125,6.448831081390381
N8868,foodanddrink,foodanddrink,-19.55135726928711,-9.100168228149414
N19112,news,news,26.949678421020508,-16.744104385375977
N20163,foodanddrink,foodanddrink,-34.8920783996582,-11.342206001281738
N64807,sports,sports,29.40955924987793,35.40391159057617
N55758,news,news,21.73051643371582,-18.677404403686523
N8620,health,health,-14.830048561096191,-10.848746299743652
N37825,news,news,10.948859214782715,-18.57720947265625
N12212,health,health,52.87299346923828,6.036259174346924
N41619,sports,sports,18.95014762878418,23.918405532836914
N39551,news,news,22.9376277923584,-24.541818618774414
N64856,news,news,10.245019912719727,-44.549652099609375
N20955,sports,sports,3.523233413696289,56.068511962890625
N46712,news,news,-21.47686195373535,-24.641447067260742
N27652,news,news,-36.45000076293945,17.204694747924805
N50315,sports,sports,-5.703794002532959,46.26445770263672
N18821,sports,sports,5.1798930168151855,57.132286071777344
N28376,travel,travel,-7.5765604972839355,-12.101356506347656
N59171,news,news,28.379732131958008,-22.803218841552734
N50332,news,news,6.074746131896973,-38.318302154541016
N16098,news,news,12.02375316619873,-23.044818878173828
N21855,lifestyle,lifestyle,10.016026496887207,5.834072113037109
N30225,sports,sports,0.5268239974975586,64.02001190185547
N14707,news,news,7.704408168792725,35.896602630615234
N15092,sports,sports,-28.09480094909668,33.878719329833984
N45432,news,news,5.579347133636475,-45.03852462768555
N498,travel,travel,-20.870529174804688,-13.503863334655762
N24914,sports,sports,1.2250114679336548,62.95136642456055
N62050,sports,sports,36.470497131347656,36.355224609375
N21429,news,news,18.988935470581055,-7.2557573318481445
N46966,foodanddrink,foodanddrink,-30.72979736328125,-2.576063871383667
N13380,tv,other,-23.670093536376953,-1.825385570526123
N49199,news,news,-21.709012985229492,-38.47568893432617
N13136,tv,other,0.5103492736816406,-5.436105251312256
N23776,autos,autos,-31.545669555664062,21.48482894897461
N16472,travel,travel,-21.579696655273438,11.557676315307617
N15064,sports,sports,15.501113891601562,23.349069595336914
N4603,news,news,-27.813364028930664,-41.13151550292969
N61933,sports,sports,22.0103702545166,22.1708984375
N47226,sports,sports,8.123790740966797,62.22883605957031
N36315,foodanddrink,foodanddrink,-29.623701095581055,-4.36115837097168
N51830,health,health,-3.303786039352417,11.526877403259277
N43640,news,news,-22.058290481567383,-51.22239303588867
N33286,foodanddrink,foodanddrink,9.54531192779541,4.049797058105469
N56717,news,news,-20.317975997924805,0.4042913317680359
N11897,news,news,48.987606048583984,3.104245901107788
N3041,music,other,-6.815201759338379,-8.659839630126953
N55744,sports,sports,-5.4280476570129395,57.69318389892578
N43278,news,news,26.12920379638672,-28.537195205688477
N26267,news,news,2.6934661865234375,-46.29440689086914
N52556,news,news,7.540077209472656,-45.72371292114258
N33688,news,news,31.83599853515625,-18.92266845703125
N9779,sports,sports,11.542683601379395,24.92764663696289
N56150,news,news,-17.031761169433594,2.954648733139038
N15656,news,news,17.36737823486328,-17.63841438293457
N60972,sports,sports,12.709888458251953,-34.78535461425781
N23999,finance,finance,17.138349533081055,-23.315603256225586
N32423,sports,sports,0.761738121509552,67.71798706054688
N25786,sports,sports,-1.8768888711929321,-0.0470106340944767
N8693,health,health,-24.900604248046875,7.490760803222656
N36521,finance,finance,-11.495429992675781,-26.53542709350586
N44479,sports,sports,-2.727917432785034,2.582902669906616
N32936,sports,sports,-1.6144949197769165,51.271244049072266
N55566,video,video,-30.516036987304688,9.150468826293945
N38085,sports,sports,-3.3291842937469482,50.04402542114258
N10009,sports,sports,50.92035675048828,6.171091556549072
N37029,weather,weather,-46.65483474731445,-32.44321823120117
N943,sports,sports,5.292044162750244,62.966922760009766
N64743,news,news,-16.114852905273438,-3.7059378623962402
N21050,news,news,-7.999866485595703,-11.192259788513184
N2707,news,news,-1.0946093797683716,-17.02429962158203
N31689,sports,sports,-8.934328079223633,44.27571105957031
N28783,sports,sports,-9.259799003601074,20.620580673217773
N59311,health,health,6.3342061042785645,-6.807895183563232
N22887,finance,finance,-15.263845443725586,-0.22509458661079407
N6186,sports,sports,30.401479721069336,36.033531188964844
N50047,entertainment,other,9.267841339111328,-4.323704719543457
N53412,news,news,1.9551098346710205,-14.385167121887207
N52916,news,news,2.5313479900360107,-35.01633071899414
N36677,sports,sports,16.75088119506836,28.029993057250977
N49323,lifestyle,lifestyle,-29.804773330688477,2.3489487171173096
N7885,sports,sports,6.673117160797119,-28.674951553344727
N3994,sports,sports,8.3373441696167,59.175392150878906
N1800,weather,weather,-40.49219512939453,-36.17934799194336
N51042,sports,sports,-1.7431167364120483,0.14498324692249298
N8459,sports,sports,-24.02871322631836,25.98615074157715
N35267,news,news,25.126747131347656,-15.370843887329102
N15637,health,health,-10.927940368652344,-31.412538528442383
N37551,lifestyle,lifestyle,-36.319095611572266,6.104059219360352
N48621,finance,finance,-17.406904220581055,-18.949556350708008
N40763,sports,sports,14.577244758605957,20.915660858154297
N59304,news,news,27.7686767578125,-15.680159568786621
N37226,news,news,16.063629150390625,-35.17280197143555
N10520,news,news,59.052955627441406,0.10889159888029099
N6654,music,other,9.387043952941895,5.141490459442139
N52818,sports,sports,6.493991374969482,18.031185150146484
N11307,video,video,59.104801177978516,1.578432559967041
N1304,sports,sports,-5.7404866218566895,-41.36857604980469
N48543,music,other,-4.323910713195801,5.315369606018066
N53369,news,news,18.82074737548828,-26.987424850463867
N11139,news,news,50.8083381652832,1.870734453201294
N15558,news,news,-19.833541870117188,-0.380839079618454
N20828,sports,sports,11.01756477355957,36.77748107910156
N4685,autos,autos,-4.6810197830200195,-57.29151916503906
N34803,sports,sports,0.29124581813812256,66.84380340576172
N18453,news,news,33.12063217163086,-21.47229766845703
N63454,sports,sports,13.981583595275879,32.68600082397461
N26165,sports,sports,4.467027187347412,50.11858367919922
N45133,sports,sports,18.410974502563477,27.508451461791992
N62635,news,news,-25.613441467285156,-15.879327774047852
N8253,sports,sports,4.237483978271484,34.92777633666992
N16315,news,news,29.910913467407227,-18.270244598388672
N37807,weather,weather,-20.715234756469727,-45.49130630493164
N54646,sports,sports,9.719959259033203,59.419891357421875
N16213,lifestyle,lifestyle,-22.028308868408203,-18.79790496826172
N48979,news,news,16.435468673706055,-19.161495208740234
N47143,news,news,-13.44077205657959,-14.322630882263184
N51596,foodanddrink,foodanddrink,-33.11070251464844,2.3689651489257812
N11243,weather,weather,50.698429107666016,7.235565185546875
N22660,sports,sports,0.4343092143535614,21.206483840942383
N7590,news,news,-18.745777130126953,1.5271999835968018
N6869,tv,other,11.660000801086426,5.885217666625977
N39715,sports,sports,-11.217659950256348,62.68471908569336
N31593,video,video,-23.11184310913086,5.778571128845215
N43110,weather,weather,-38.55236053466797,-31.580663681030273
N47791,autos,autos,-33.08353042602539,20.20092010498047
N23770,finance,finance,-15.00771427154541,-22.07480812072754
N58962,sports,sports,2.5902886390686035,60.2442512512207
N18084,weather,weather,-40.19850158691406,-33.133445739746094
N59765,news,news,16.482934951782227,-19.42411231994629
N39973,sports,sports,8.342207908630371,61.65027618408203
N20158,news,news,-16.720844268798828,10.86704158782959
N14762,sports,sports,-2.6386187076568604,30.95547103881836
N54526,foodanddrink,foodanddrink,-32.934574127197266,-8.632155418395996
N36353,weather,weather,-40.048973083496094,-34.08484649658203
N3626,entertainment,other,-7.922230243682861,12.561209678649902
N14867,news,news,-0.6441317200660706,-38.19953536987305
N60892,sports,sports,-10.884780883789062,56.042030334472656
N25512,sports,sports,18.625852584838867,28.068984985351562
N46280,news,news,36.53060531616211,-14.714042663574219
N53290,sports,sports,8.406295776367188,-39.868621826171875
N49608,sports,sports,4.412377834320068,61.96763229370117
N2091,sports,sports,35.85787582397461,38.785194396972656
N63201,sports,sports,11.19909954071045,20.36342430114746
